8.950059413909912109e-01,9.293261170387268066e-01,-3.652355074882507324e-01,-7.391753792762756348e-02
9.166921377182006836e-01,9.499257206916809082e-01,-3.657131493091583252e-01,-6.601461768150329590e-02
9.388899803161621094e-01,9.711028337478637695e-01,-3.659148812294006348e-01,-5.753016471862792969e-02
9.526933431625366211e-01,9.822523593902587891e-01,-3.660001754760742188e-01,-5.293089151382446289e-02
9.644156694412231445e-01,9.909162521362304688e-01,-3.660563826560974121e-01,-4.929468035697937012e-02
9.761400222778320312e-01,9.995815157890319824e-01,-3.661127090454101562e-01,-4.565781354904174805e-02
9.878622293472290039e-01,1.008245468139648438e+00,-3.661690354347229004e-01,-4.202160239219665527e-02
9.995847940444946289e-01,1.016909360885620117e+00,-3.662254214286804199e-01,-3.838536143302917480e-02
1.011307120323181152e+00,1.025573253631591797e+00,-3.662816882133483887e-01,-3.474915027618408203e-02
1.023029327392578125e+00,1.034237027168273926e+00,-3.663380146026611328e-01,-3.111287951469421387e-02
1.034582138061523438e+00,1.042771458625793457e+00,-3.664081096649169922e-01,-2.750030159950256348e-02
1.042401194572448730e+00,1.048709988594055176e+00,-3.676508069038391113e-01,-2.425032854080200195e-02
1.034399032592773438e+00,1.043433785438537598e+00,-3.699259757995605469e-01,-2.346608042716979980e-02
1.017627835273742676e+00,1.029854178428649902e+00,-3.732424378395080566e-01,-2.334621548652648926e-02
9.935141801834106445e-01,1.009504199028015137e+00,-3.778569698333740234e-01,-2.346536517143249512e-02
9.597364664077758789e-01,9.814055562019348145e-01,-3.835115432739257812e-01,-2.625286579132080078e-02
9.154269695281982422e-01,9.454945325851440430e-01,-3.904711604118347168e-01,-3.108304738998413086e-02
8.560206890106201172e-01,8.956794738769531250e-01,-3.972659707069396973e-01,-3.617048263549804688e-02
7.788133621215820312e-01,8.271856307983398438e-01,-4.119379520416259766e-01,-5.155223608016967773e-02
6.898463964462280273e-01,7.531414628028869629e-01,-4.318825602531433105e-01,-7.527564465999603271e-02
6.000144481658935547e-01,6.786172986030578613e-01,-4.515860080718994141e-01,-9.937670826911926270e-02
5.103257894515991211e-01,6.042119264602661133e-01,-4.712579846382141113e-01,-1.234393715858459473e-01
4.206365048885345459e-01,5.298060774803161621e-01,-4.909300804138183594e-01,-1.475021541118621826e-01
3.308048546314239502e-01,4.552822113037109375e-01,-5.106334090232849121e-01,-1.716030836105346680e-01
2.411158680915832520e-01,3.808765113353729248e-01,-5.303055047988891602e-01,-1.956658214330673218e-01
1.514269411563873291e-01,3.064709603786468506e-01,-5.499774217605590820e-01,-2.197283804416656494e-01
6.159520149230957031e-02,2.319469600915908813e-01,-5.696807503700256348e-01,-2.438294142484664917e-01
-2.809388935565948486e-02,1.575412899255752563e-01,-5.893529057502746582e-01,-2.678920924663543701e-01
-1.177828237414360046e-01,8.313570916652679443e-02,-6.090248227119445801e-01,-2.919547259807586670e-01
-2.076143324375152588e-01,8.611861616373062134e-03,-6.287280917167663574e-01,-3.160556554794311523e-01
-2.973035573959350586e-01,-6.579391658306121826e-02,-6.484002470970153809e-01,-3.401183784008026123e-01
-3.869925439357757568e-01,-1.401994824409484863e-01,-6.680722236633300781e-01,-3.641811311244964600e-01
-4.708128273487091064e-01,-2.101474553346633911e-01,-6.886994242668151855e-01,-3.920448720455169678e-01
-5.232733488082885742e-01,-2.552675604820251465e-01,-7.111191153526306152e-01,-4.348154962062835693e-01
-5.402370691299438477e-01,-2.704977989196777344e-01,-7.135514020919799805e-01,-4.633950293064117432e-01
-5.414261817932128906e-01,-2.676036655902862549e-01,-7.093213796615600586e-01,-4.775784313678741455e-01
-5.412156581878662109e-01,-2.634051144123077393e-01,-7.032007575035095215e-01,-4.871052205562591553e-01
-5.407472848892211914e-01,-2.594843208789825439e-01,-6.972367167472839355e-01,-4.954266250133514404e-01
-5.387552976608276367e-01,-2.577921748161315918e-01,-6.928704977035522461e-01,-4.988092482089996338e-01
-5.347863435745239258e-01,-2.589849829673767090e-01,-6.905677318572998047e-01,-4.957982599735260010e-01
-5.308237075805664062e-01,-2.601759135723114014e-01,-6.882687211036682129e-01,-4.927921295166015625e-01
-5.268610119819641113e-01,-2.613668441772460938e-01,-6.859695911407470703e-01,-4.897859394550323486e-01
-5.228919982910156250e-01,-2.625596821308135986e-01,-6.836669445037841797e-01,-4.867749810218811035e-01
-5.102045536041259766e-01,-2.560393810272216797e-01,-6.778127551078796387e-01,-4.809593260288238525e-01
-4.920173883438110352e-01,-2.446582764387130737e-01,-6.697175502777099609e-01,-4.733727276325225830e-01
-4.738014638423919678e-01,-2.332591265439987183e-01,-6.616095900535583496e-01,-4.657740890979766846e-01
-4.556143879890441895e-01,-2.218781262636184692e-01,-6.535145640373229980e-01,-4.581875503063201904e-01
-4.377385675907135010e-01,-2.107020616531372070e-01,-6.456271409988403320e-01,-4.507828652858734131e-01
-4.217197597026824951e-01,-2.007498294115066528e-01,-6.389852762222290039e-01,-4.444681107997894287e-01
-4.057263731956481934e-01,-1.908133178949356079e-01,-6.323538422584533691e-01,-4.381633996963500977e-01
-3.897330164909362793e-01,-1.808768957853317261e-01,-6.257225275039672852e-01,-4.318586885929107666e-01
-3.737142980098724365e-01,-1.709246784448623657e-01,-6.190806627273559570e-01,-4.255439937114715576e-01
-3.577207922935485840e-01,-1.609880775213241577e-01,-6.124491691589355469e-01,-4.192391932010650635e-01
-3.417275249958038330e-01,-1.510516405105590820e-01,-6.058178544044494629e-01,-4.129345118999481201e-01
-3.257341384887695312e-01,-1.411151736974716187e-01,-5.991865396499633789e-01,-4.066298007965087891e-01
-3.097151815891265869e-01,-1.311628520488739014e-01,-5.925445556640625000e-01,-4.003150165081024170e-01
-2.937218546867370605e-01,-1.212264299392700195e-01,-5.859132409095764160e-01,-3.940103054046630859e-01
-2.777285575866699219e-01,-1.112900078296661377e-01,-5.792819261550903320e-01,-3.877056539058685303e-01
-2.617096304893493652e-01,-1.013376712799072266e-01,-5.726399421691894531e-01,-3.813907802104949951e-01
-2.457162439823150635e-01,-9.140120446681976318e-02,-5.660086274147033691e-01,-3.750860989093780518e-01
-2.297229170799255371e-01,-8.146473765373229980e-02,-5.593772530555725098e-01,-3.687814176082611084e-01
-2.137041985988616943e-01,-7.151253521442413330e-02,-5.527353882789611816e-01,-3.624666929244995117e-01
-1.977106630802154541e-01,-6.157594546675682068e-02,-5.461039543151855469e-01,-3.561619222164154053e-01
-1.817172765731811523e-01,-5.163944140076637268e-02,-5.394724607467651367e-01,-3.498571515083312988e-01
-1.656986474990844727e-01,-4.168731346726417542e-02,-5.328307747840881348e-01,-3.435425460338592529e-01
-1.497051715850830078e-01,-3.175084665417671204e-02,-5.261993408203125000e-01,-3.372377455234527588e-01
-1.337118595838546753e-01,-2.181439474225044250e-02,-5.195680260658264160e-01,-3.309330940246582031e-01
-1.176928952336311340e-01,-1.186199113726615906e-02,-5.129260420799255371e-01,-3.246183097362518311e-01
-1.016996800899505615e-01,-1.925665885210037231e-03,-5.062947273254394531e-01,-3.183135986328125000e-01
-8.570623397827148438e-02,8.010858669877052307e-03,-4.996634125709533691e-01,-3.120088875293731689e-01
-6.968730688095092773e-02,1.796321757137775421e-02,-4.930213689804077148e-01,-3.056940734386444092e-01
-5.369411408901214600e-02,2.789956703782081604e-02,-4.863901138305664062e-01,-2.993894517421722412e-01
-3.770065307617187500e-02,3.783607855439186096e-02,-4.797586798667907715e-01,-2.930846512317657471e-01
-2.168181538581848145e-02,4.778834059834480286e-02,-4.731168150901794434e-01,-2.867699265480041504e-01
-5.688443779945373535e-03,5.772481113672256470e-02,-4.664854407310485840e-01,-2.804652154445648193e-01
1.030498743057250977e-02,6.766133010387420654e-02,-4.598540663719177246e-01,-2.741604447364807129e-01
2.629822492599487305e-02,7.759768515825271606e-02,-4.532227516174316406e-01,-2.678558230400085449e-01
4.231709241867065430e-02,8.755002915859222412e-02,-4.465808272361755371e-01,-2.615410089492797852e-01
5.831047892570495605e-02,9.748649597167968750e-02,-4.399494528770446777e-01,-2.552363276481628418e-01
7.430395483970642090e-02,1.074230521917343140e-01,-4.333179891109466553e-01,-2.489314824342727661e-01
9.032258391380310059e-02,1.173752099275588989e-01,-4.266762137413024902e-01,-2.426168918609619141e-01
1.063160300254821777e-01,1.273116767406463623e-01,-4.200448393821716309e-01,-2.363121509552001953e-01
1.223094165325164795e-01,1.372481584548950195e-01,-4.134134650230407715e-01,-2.300074249505996704e-01
1.383282244205474854e-01,1.472004503011703491e-01,-4.067715406417846680e-01,-2.236926555633544922e-01
1.543216705322265625e-01,1.571369171142578125e-01,-4.001401662826538086e-01,-2.173879146575927734e-01
1.703150868415832520e-01,1.670734137296676636e-01,-3.935087919235229492e-01,-2.110832333564758301e-01
1.863338053226470947e-01,1.770256757736206055e-01,-3.868669271469116211e-01,-2.047684937715530396e-01
2.023272216320037842e-01,1.869621127843856812e-01,-3.802354931831359863e-01,-1.984637379646301270e-01
2.183205485343933105e-01,1.968985646963119507e-01,-3.736042082309722900e-01,-1.921590417623519897e-01
2.343393564224243164e-01,2.068507969379425049e-01,-3.669623136520385742e-01,-1.858443319797515869e-01
2.466583549976348877e-01,2.164578735828399658e-01,-3.636472225189208984e-01,-1.830183863639831543e-01
2.589642107486724854e-01,2.260636538267135620e-01,-3.603439927101135254e-01,-1.802048832178115845e-01
2.712897658348083496e-01,2.356848269701004028e-01,-3.570354580879211426e-01,-1.773868799209594727e-01
2.835955321788787842e-01,2.452904582023620605e-01,-3.537323474884033203e-01,-1.745733916759490967e-01
2.953440845012664795e-01,2.543272972106933594e-01,-3.506454229354858398e-01,-1.718595176935195923e-01
3.041788041591644287e-01,2.604996562004089355e-01,-3.494375348091125488e-01,-1.702143698930740356e-01
3.127265870571136475e-01,2.663944661617279053e-01,-3.484081625938415527e-01,-1.686727553606033325e-01
